TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints
116,0.52,347,314,1078,39,0.58,167,119,1099,41,0.54,328,280,1377,67,0.56,211,167,1280,38,0.5,100,100,1000,95,0.58,127,92,1040,79,0.5,100,100,1000,159,0.55,229,185,1290,101,0.5,100,100,1000,46,0.52,432,401,1007
49,0.62,130,79,1011,76,0.5,100,100,1000,157,0.55,150,122,1028,143,0.5,100,100,1000,123,0.5,100,100,1000,126,0.5,100,100,1000,51,0.53,458,410,1145,150,0.55,296,241,1195,130,0.53,424,382,1116,98,0.5,100,100,1000
93,0.57,277,209,1373,49,0.53,290,259,941,39,0.5,100,100,1000,143,0.56,175,137,1330,91,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,9,0.5,100,100,1000,72,0.5,100,100,1000,110,0.5,100,100,1000
37,0.53,290,259,941,99,0.5,100,100,1000,60,0.56,315,250,1059,67,0.5,100,100,1000,134,0.5,100,100,1000,126,0.56,260,204,1534,150,0.5,100,100,1000,159,0.5,100,100,1000,98,0.52,504,463,1003,72,0.55,172,138,1014
35,0.5,100,100,1000,80,0.5,100,100,1000,29,0.5,100,100,1000,41,0.5,100,100,1000,154,0.55,172,140,1116,134,0.5,100,100,1000,30,0.5,100,100,1000,108,0.5,100,100,1000,82,0.5,100,100,1000,72,0.5,100,100,1000
97,0.5,100,100,1000,114,0.56,233,186,1219,56,0.5,100,100,1000,132,0.5,100,100,1000,124,0.5,100,100,1000,66,0.5,100,100,1000,79,0.5,100,100,1000,51,0.5,100,100,1000,68,0.5,100,100,1000,130,0.5,100,100,1000
38,0.5,100,100,1000,52,0.5,100,100,1000,67,0.5,100,100,1000,89,0.5,100,100,1000,158,0.5,100,100,1000,127,0.5,100,100,1000,9,0.52,456,414,1107,150,0.54,325,280,1316,130,0.53,331,291,1053,15,0.55,305,252,1424
74,0.54,192,162,1060,105,0.5,100,100,1000,77,0.5,100,100,1000,123,0.5,100,100,1000,73,0.5,100,100,1000,133,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,102,0.5,100,100,1000,161,0.55,242,197,1397
148,0.52,416,380,1046,114,0.61,116,74,1225,149,0.5,100,100,1000,109,0.5,100,100,1000,123,0.5,100,100,1000,44,0.5,100,100,1000,53,0.5,100,100,1000,51,0.6,122,80,1013,98,0.5,100,100,1000,163,0.5,100,100,1000
49,0.5,100,100,1000,32,0.64,136,75,1434,60,0.5,100,100,1000,136,0.5,100,100,1000,70,0.56,231,184,1377,2,0.5,100,100,1000,51,0.5,100,100,1000,150,0.56,258,203,1480,130,0.53,347,311,1039,13,0.56,138,109,1132
105,0.5,100,100,1000,94,0.5,100,100,1000,86,0.5,100,100,1000,104,0.5,100,100,1000,123,0.5,100,100,1000,2,0.56,211,165,1129,150,0.5,100,100,1000,10,0.5,100,100,1000,98,0.5,100,100,1000,72,0.5,100,100,1000
114,0.5,100,100,1000,35,0.53,290,259,941,31,0.5,100,100,1000,38,0.53,276,241,1102,3,0.5,100,100,1000,153,0.53,351,311,1195,54,0.5,100,100,1000,30,0.5,100,100,1000,95,0.5,100,100,1000,98,0.54,259,222,1234
32,0.5,100,100,1000,49,0.53,290,259,941,86,0.5,100,100,1000,104,0.54,230,195,1002,127,0.5,100,100,1000,2,0.57,165,127,1079,26,0.5,100,100,1000,159,0.54,301,252,1013,98,0.55,187,153,1090,102,0.5,100,100,1000
83,0.5,100,100,1000,35,0.5,100,100,1000,149,0.5,100,100,1000,136,0.5,100,100,1000,151,0.5,100,100,1000,126,0.54,240,201,1092,50,0.5,100,100,1000,30,0.5,100,100,1000,68,0.5,100,100,1000,98,0.5,100,100,1000
90,0.5,100,100,1000,64,0.5,100,100,1000,127,0.5,100,100,1000,29,0.5,100,100,1000,8,0.5,100,100,1000,70,0.5,100,100,1000,135,0.5,100,100,1000,53,0.5,100,100,1000,16,0.6,102,68,1081,78,0.54,210,179,1109
52,0.5,100,100,1000,36,0.5,100,100,1000,94,0.5,100,100,1000,47,0.5,100,100,1000,2,0.5,100,100,1000,123,0.5,100,100,1000,138,0.5,100,100,1000,53,0.55,180,146,986,15,0.5,100,100,1000,84,0.5,100,100,1000
61,0.5,100,100,1000,1,0.5,100,100,1000,149,0.5,100,100,1000,144,0.5,100,100,1000,96,0.5,100,100,1000,142,0.5,100,100,1000,53,0.5,100,100,1000,56,0.54,242,208,1009,15,0.5,100,100,1000,46,0.5,100,100,1000
4,0.5,100,100,1000,90,0.5,100,100,1000,113,0.5,100,100,1000,158,0.66,120,63,1013,66,0.5,100,100,1000,70,0.5,100,100,1000,51,0.5,100,100,1000,53,0.5,100,100,1000,130,0.5,100,100,1000,5,0.5,100,100,1000
36,0.5,100,100,1000,44,0.5,100,100,1000,38,0.5,100,100,1000,144,0.5,100,100,1000,93,0.5,100,100,1000,154,0.5,100,100,1000,30,0.52,296,269,1098,9,0.5,100,100,1000,141,0.5,100,100,1000,130,0.54,233,196,1147
74,0.61,114,73,1242,117,0.64,136,75,1434,63,0.55,201,164,1399,149,0.58,205,149,1335,20,0.55,361,299,1656,58,0.5,100,100,1000,26,0.57,163,124,1141,53,0.56,211,167,1234,98,0.54,261,226,1003,101,0.58,200,143,1341
37,0.56,312,245,1558,136,0.5,100,100,1000,143,0.5,100,100,1000,39,0.56,175,137,1330,2,0.5,100,100,1000,34,0.53,327,289,1067,51,0.5,100,100,1000,138,0.5,100,100,1000,8,0.5,100,100,1000,82,0.53,216,188,1043
19,0.6,200,131,1151,40,0.5,100,100,1000,67,0.53,273,239,1034,39,0.56,167,133,1007,8,0.57,165,127,1079,153,0.54,215,181,1184,18,0.5,100,100,1000,51,0.53,263,234,1061,73,0.5,100,100,1000,15,0.54,333,280,1367
105,0.64,136,75,1434,74,0.5,100,100,1000,104,0.58,205,149,1335,144,0.55,201,164,1399,162,0.54,372,317,1471,2,0.56,231,184,1377,51,0.56,233,186,1219,138,0.53,438,391,1173,17,0.54,261,226,1003,15,0.5,100,100,1000
81,0.5,100,100,1000,74,0.5,100,100,1000,67,0.5,100,100,1000,143,0.5,100,100,1000,44,0.5,100,100,1000,2,0.52,419,380,1212,51,0.52,456,414,1107,159,0.63,131,76,1228,130,0.53,382,345,1223,15,0.5,100,100,1000
105,0.56,211,167,1234,93,0.5,100,100,1000,109,0.53,276,241,1102,126,0.56,260,204,1534,123,0.57,277,209,1373,124,0.53,349,314,1194,9,0.5,100,100,1000,54,0.5,100,100,1000,130,0.53,424,382,1116,125,0.58,200,143,1341
43,0.5,100,100,1000,61,0.5,100,100,1000,144,0.5,100,100,1000,76,0.52,303,279,1018,106,0.5,100,100,1000,96,0.5,100,100,1000,51,0.5,100,100,1000,152,0.5,100,100,1000,130,0.5,100,100,1000,128,0.5,100,100,1000
44,0.52,328,297,1083,139,0.5,100,100,1000,41,0.5,100,100,1000,143,0.66,134,70,1437,66,0.5,100,100,1000,58,0.5,100,100,1000,131,0.5,100,100,1000,150,0.5,100,100,1000,84,0.53,424,382,1116,95,0.5,100,100,1000
96,0.5,100,100,1000,105,0.56,131,101,1044,47,0.5,100,100,1000,38,0.5,100,100,1000,123,0.5,100,100,1000,8,0.53,442,397,1193,87,0.52,393,369,1045,26,0.57,162,124,1206,121,0.56,234,181,1035,15,0.53,347,311,1039
21,0.5,100,100,1000,74,0.53,302,263,1093,31,0.5,100,100,1000,67,0.53,457,399,1561,131,0.57,178,137,1215,124,0.5,100,100,1000,9,0.57,270,203,1555,54,0.56,188,147,1195,5,0.5,100,100,1000,101,0.5,100,100,1000
38,0.5,100,100,1000,59,0.57,152,117,1033,47,0.5,100,100,1000,93,0.5,100,100,1000,8,0.5,100,100,1000,75,0.5,100,100,1000,135,0.5,100,100,1000,139,0.5,100,100,1000,113,0.5,100,100,1000,73,0.5,100,100,1000
64,0.59,123,84,1129,74,0.5,100,100,1000,86,0.5,100,100,1000,14,0.53,297,266,1053,146,0.5,100,100,1000,57,0.56,177,137,1104,51,0.5,100,100,1000,9,0.52,451,415,1199,130,0.5,100,100,1000,72,0.5,100,100,1000
90,0.53,269,235,1091,105,0.56,211,167,1234,152,0.5,100,100,1000,76,0.5,100,100,1000,138,0.56,258,203,1480,8,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,15,0.54,256,217,1026,110,0.56,188,147,1195
49,0.5,100,100,1000,52,0.53,290,259,941,67,0.5,100,100,1000,62,0.5,100,100,1000,66,0.5,100,100,1000,106,0.5,100,100,1000,51,0.59,139,97,1092,9,0.5,100,100,1000,15,0.5,100,100,1000,42,0.55,187,153,1090
90,0.5,100,100,1000,4,0.5,100,100,1000,93,0.51,437,413,1074,56,0.57,126,95,1007,123,0.5,100,100,1000,153,0.5,100,100,1000,53,0.5,100,100,1000,159,0.5,100,100,1000,13,0.5,100,100,1000,95,0.5,100,100,1000
48,0.66,134,70,1437,74,0.5,100,100,1000,132,0.52,303,279,1018,67,0.54,315,272,1178,70,0.56,145,112,1206,20,0.52,412,380,1067,159,0.55,229,185,1290,53,0.53,351,308,1225,78,0.52,432,401,1007,98,0.58,200,143,1341
52,0.58,167,119,1099,40,0.53,290,259,941,143,0.5,100,100,1000,67,0.55,247,202,1313,20,0.5,100,100,1000,153,0.5,100,100,1000,30,0.54,372,317,1471,140,0.5,100,100,1000,8,0.61,120,77,1002,98,0.52,416,380,1046
52,0.55,203,169,1002,154,0.56,183,144,1223,143,0.54,328,280,1377,86,0.55,201,164,1399,107,0.53,351,311,1195,127,0.5,100,100,1000,53,0.5,100,100,1000,150,0.5,100,100,1000,72,0.5,100,100,1000,98,0.52,295,267,970
153,0.5,100,100,1000,103,0.5,100,100,1000,157,0.5,100,100,1000,38,0.5,100,100,1000,91,0.5,100,100,1000,3,0.5,100,100,1000,10,0.5,100,100,1000,51,0.6,122,81,1110,72,0.5,100,100,1000,130,0.5,100,100,1000
154,0.5,100,100,1000,105,0.5,100,100,1000,88,0.5,100,100,1000,152,0.5,100,100,1000,58,0.5,100,100,1000,4,0.52,286,259,1014,118,0.5,100,100,1000,56,0.5,100,100,1000,78,0.5,100,100,1000,55,0.5,100,100,1000
90,0.5,100,100,1000,48,0.66,134,70,1437,67,0.53,366,326,1033,69,0.58,119,87,1042,8,0.53,302,263,1093,44,0.5,100,100,1000,150,0.53,351,308,1225,159,0.53,458,410,1145,84,0.54,233,196,1147,72,0.54,267,224,1126
148,0.52,416,380,1046,52,0.5,100,100,1000,86,0.53,331,291,1053,144,0.5,100,100,1000,158,0.5,100,100,1000,107,0.52,456,414,1107,9,0.5,100,100,1000,159,0.58,141,103,1340,81,0.5,100,100,1000,84,0.5,100,100,1000
52,0.56,183,144,1223,49,0.5,100,100,1000,47,0.58,104,75,1030,113,0.66,120,63,1013,145,0.55,296,241,1195,34,0.56,231,184,1377,56,0.5,100,100,1000,50,0.54,353,296,1258,110,0.5,100,100,1000,78,0.54,210,179,1109
90,0.5,100,100,1000,139,0.5,100,100,1000,86,0.5,100,100,1000,119,0.5,100,100,1000,154,0.5,100,100,1000,131,0.5,100,100,1000,138,0.5,100,100,1000,150,0.54,217,183,1043,98,0.5,100,100,1000,38,0.5,100,100,1000
36,0.5,100,100,1000,37,0.53,342,308,1116,144,0.5,100,100,1000,29,0.54,244,211,1080,124,0.5,100,100,1000,23,0.5,100,100,1000,150,0.55,165,136,1027,51,0.5,100,100,1000,84,0.6,121,82,1115,130,0.5,100,100,1000
43,0.53,306,273,1038,32,0.5,100,100,1000,89,0.5,100,100,1000,86,0.5,100,100,1000,123,0.55,203,169,1002,70,0.54,180,153,1011,150,0.5,100,100,1000,159,0.55,243,198,1076,98,0.54,210,179,1109,102,0.58,200,143,1341
74,0.62,147,90,1014,123,0.5,100,100,1000,149,0.5,100,100,1000,109,0.56,190,150,1043,61,0.5,100,100,1000,67,0.5,100,100,1000,159,0.5,100,100,1000,135,0.5,100,100,1000,15,0.5,100,100,1000,156,0.5,100,100,1000
90,0.55,289,240,1223,23,0.5,100,100,1000,56,0.5,100,100,1000,38,0.5,100,100,1000,117,0.5,100,100,1000,49,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,98,0.55,226,185,1099,72,0.56,271,211,1508
61,0.5,100,100,1000,20,0.5,100,100,1000,67,0.53,457,399,1561,39,0.5,100,100,1000,38,0.55,234,195,1312,123,0.5,100,100,1000,135,0.6,128,84,1363,10,0.55,445,371,1847,130,0.56,271,211,1508,15,0.5,100,100,1000
116,0.52,347,314,1078,97,0.53,320,281,1221,144,0.54,270,234,1229,28,0.51,437,413,1074,124,0.54,372,317,1471,96,0.5,100,100,1000,150,0.53,349,314,1194,118,0.5,100,100,1000,13,0.52,286,259,1014,95,0.56,271,211,1508
117,0.53,342,308,1116,123,0.5,100,100,1000,104,0.54,230,195,1002,143,0.57,164,126,1137,20,0.57,277,209,1373,38,0.54,253,214,1010,138,0.59,120,85,1053,51,0.5,100,100,1000,45,0.5,100,100,1000,130,0.5,100,100,1000
48,0.54,261,224,1008,1,0.5,100,100,1000,77,0.5,100,100,1000,47,0.5,100,100,1000,146,0.5,100,100,1000,58,0.5,100,100,1000,124,0.5,100,100,1000,26,0.5,100,100,1000,73,0.5,100,100,1000,81,0.5,100,100,1000
23,0.5,100,100,1000,93,0.5,100,100,1000,143,0.56,175,137,1330,67,0.54,161,135,1049,124,0.5,100,100,1000,70,0.58,124,88,1157,138,0.56,165,130,1007,159,0.56,197,155,1285,141,0.5,100,100,1000,72,0.5,100,100,1000
74,0.5,100,100,1000,90,0.5,100,100,1000,77,0.56,198,157,1324,29,0.5,100,100,1000,20,0.5,100,100,1000,162,0.5,100,100,1000,159,0.5,100,100,1000,9,0.55,254,211,1401,98,0.56,185,148,1161,130,0.55,305,252,1424
48,0.61,116,74,1225,38,0.56,233,184,1370,144,0.5,100,100,1000,104,0.5,100,100,1000,134,0.5,100,100,1000,34,0.5,100,100,1000,56,0.5,100,100,1000,150,0.58,212,152,1389,78,0.5,100,100,1000,98,0.54,333,280,1367
112,0.56,159,124,1045,154,0.5,100,100,1000,157,0.55,150,122,1028,149,0.5,100,100,1000,126,0.5,100,100,1000,131,0.57,165,127,1079,51,0.5,100,100,1000,21,0.5,100,100,1000,17,0.5,100,100,1000,84,0.71,66,27,1010
112,0.5,100,100,1000,117,0.5,100,100,1000,56,0.5,100,100,1000,143,0.58,127,93,1034,96,0.5,100,100,1000,124,0.5,100,100,1000,87,0.5,100,100,1000,108,0.5,100,100,1000,121,0.5,100,100,1000,6,0.5,100,100,1000
20,0.5,100,100,1000,94,0.57,239,179,1522,47,0.5,100,100,1000,63,0.5,100,100,1000,44,0.5,100,100,1000,27,0.5,100,100,1000,48,0.66,134,70,1437,159,0.5,100,100,1000,98,0.5,100,100,1000,161,0.5,100,100,1000
52,0.5,100,100,1000,11,0.5,100,100,1000,109,0.5,100,100,1000,149,0.5,100,100,1000,56,0.54,242,208,1009,123,0.5,100,100,1000,51,0.5,100,100,1000,131,0.5,100,100,1000,98,0.5,100,100,1000,120,0.5,100,100,1000
61,0.5,100,100,1000,19,0.5,100,100,1000,144,0.5,100,100,1000,14,0.51,437,413,1074,39,0.5,100,100,1000,124,0.5,100,100,1000,118,0.52,296,269,1098,30,0.5,100,100,1000,141,0.5,100,100,1000,15,0.5,100,100,1000
117,0.59,123,84,1129,74,0.5,100,100,1000,63,0.56,156,122,1098,77,0.56,198,157,1324,124,0.5,100,100,1000,2,0.52,412,380,1067,18,0.56,177,137,1104,51,0.56,233,186,1219,73,0.55,226,185,1099,55,0.5,100,100,1000
20,0.5,100,100,1000,117,0.5,100,100,1000,143,0.57,164,126,1137,123,0.5,100,100,1000,2,0.63,112,66,999,131,0.5,100,100,1000,53,0.5,100,100,1000,159,0.6,201,132,1639,84,0.56,174,135,1177,72,0.5,100,100,1000
106,0.5,100,100,1000,32,0.57,194,148,1187,27,0.5,100,100,1000,113,0.5,100,100,1000,49,0.5,100,100,1000,158,0.5,100,100,1000,159,0.5,100,100,1000,150,0.5,100,100,1000,121,0.5,100,100,1000,98,0.5,100,100,1000
19,0.5,100,100,1000,44,0.52,328,297,1083,62,0.53,442,397,1193,67,0.5,100,100,1000,124,0.5,100,100,1000,162,0.5,100,100,1000,138,0.6,122,81,1110,30,0.57,270,203,1555,78,0.53,424,382,1116,15,0.56,234,181,1035
117,0.53,434,379,1542,125,0.5,100,100,1000,89,0.5,100,100,1000,86,0.56,201,157,1076,153,0.54,215,181,1184,44,0.66,134,70,1437,138,0.5,100,100,1000,50,0.5,100,100,1000,98,0.5,100,100,1000,161,0.52,451,415,1199
19,0.5,100,100,1000,40,0.5,100,100,1000,143,0.52,482,444,1089,104,0.53,434,379,1542,154,0.5,100,100,1000,44,0.5,100,100,1000,56,0.5,100,100,1000,9,0.5,100,100,1000,84,0.5,100,100,1000,130,0.5,100,100,1000
103,0.56,131,101,1044,40,0.56,159,124,1045,38,0.55,247,202,1313,109,0.62,93,58,1012,158,0.5,100,100,1000,153,0.54,215,181,1184,150,0.53,266,234,1011,51,0.5,100,100,1000,8,0.5,100,100,1000,98,0.59,152,106,1021
48,0.53,342,308,1116,36,0.61,110,69,1145,67,0.53,366,326,1033,86,0.5,100,100,1000,38,0.5,100,100,1000,158,0.5,100,100,1000,51,0.6,84,57,1192,159,0.5,100,100,1000,84,0.53,291,261,1003,156,0.5,100,100,1000
61,0.5,100,100,1000,125,0.5,100,100,1000,60,0.53,351,311,1195,86,0.5,100,100,1000,44,0.5,100,100,1000,93,0.57,277,209,1373,51,0.6,153,101,1108,9,0.53,351,308,1225,130,0.56,185,148,1161,72,0.5,100,100,1000
49,0.5,100,100,1000,117,0.5,100,100,1000,39,0.5,100,100,1000,144,0.5,100,100,1000,145,0.5,100,100,1000,66,0.54,253,214,1010,30,0.5,100,100,1000,51,0.5,100,100,1000,70,0.5,100,100,1000,98,0.5,100,100,1000
103,0.55,289,240,1223,90,0.5,100,100,1000,47,0.5,100,100,1000,29,0.5,100,100,1000,111,0.5,100,100,1000,22,0.5,100,100,1000,87,0.5,100,100,1000,108,0.5,100,100,1000,120,0.5,100,100,1000,15,0.5,100,100,1000
153,0.55,172,140,1116,44,0.66,134,70,1437,24,0.5,100,100,1000,56,0.57,153,116,1005,158,0.5,100,100,1000,26,0.5,100,100,1000,51,0.54,253,214,1010,150,0.55,445,371,1847,55,0.5,100,100,1000,163,0.5,100,100,1000
114,0.5,100,100,1000,32,0.5,100,100,1000,67,0.53,366,326,1033,116,0.52,347,314,1078,8,0.57,178,137,1215,123,0.5,100,100,1000,79,0.5,100,100,1000,150,0.56,233,186,1219,81,0.53,334,299,942,98,0.58,137,98,1013
48,0.5,100,100,1000,90,0.5,100,100,1000,80,0.5,100,100,1000,29,0.53,442,397,1193,124,0.52,456,414,1107,117,0.5,100,100,1000,30,0.5,100,100,1000,10,0.54,256,217,1026,46,0.5,100,100,1000,130,0.5,100,100,1000
32,0.5,100,100,1000,38,0.5,100,100,1000,104,0.5,100,100,1000,41,0.54,250,213,1320,127,0.5,100,100,1000,66,0.54,274,232,1101,53,0.55,361,299,1656,138,0.53,438,391,1173,84,0.5,100,100,1000,17,0.56,234,181,1035
44,0.5,100,100,1000,117,0.54,220,188,1018,47,0.5,100,100,1000,144,0.5,100,100,1000,11,0.5,100,100,1000,126,0.54,285,240,1355,150,0.53,263,234,1061,26,0.52,451,415,1199,130,0.52,279,254,1002,102,0.55,172,138,1014
117,0.55,247,202,1313,38,0.5,100,100,1000,106,0.5,100,100,1000,144,0.5,100,100,1000,49,0.5,100,100,1000,2,0.5,100,100,1000,159,0.5,100,100,1000,51,0.5,100,100,1000,95,0.6,121,82,1115,98,0.54,210,179,1109
104,0.58,110,80,1066,49,0.5,100,100,1000,77,0.5,100,100,1000,60,0.5,100,100,1000,2,0.5,100,100,1000,123,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,98,0.5,100,100,1000,5,0.5,100,100,1000
90,0.5,100,100,1000,129,0.5,100,100,1000,127,0.5,100,100,1000,144,0.54,250,213,1320,8,0.5,100,100,1000,141,0.5,100,100,1000,9,0.53,222,197,1107,51,0.5,100,100,1000,84,0.5,100,100,1000,130,0.5,100,100,1000
117,0.5,100,100,1000,52,0.5,100,100,1000,47,0.62,117,72,1006,38,0.5,100,100,1000,8,0.5,100,100,1000,4,0.5,100,100,1000,51,0.5,100,100,1000,138,0.5,100,100,1000,17,0.5,100,100,1000,78,0.5,100,100,1000
117,0.53,342,308,1116,90,0.5,100,100,1000,38,0.62,117,72,1006,143,0.55,247,202,1313,124,0.5,100,100,1000,8,0.53,368,327,1068,138,0.5,100,100,1000,118,0.5,100,100,1000,151,0.5,100,100,1000,163,0.5,100,100,1000
21,0.5,100,100,1000,36,0.5,100,100,1000,67,0.5,100,100,1000,113,0.5,100,100,1000,58,0.5,100,100,1000,57,0.5,100,100,1000,65,0.5,100,100,1000,139,0.57,127,96,1065,72,0.5,100,100,1000,78,0.5,100,100,1000
114,0.5,100,100,1000,20,0.5,100,100,1000,56,0.5,100,100,1000,14,0.5,100,100,1000,49,0.5,100,100,1000,124,0.54,325,280,1316,54,0.5,100,100,1000,135,0.5,100,100,1000,42,0.5,100,100,1000,8,0.5,100,100,1000
48,0.5,100,100,1000,61,0.66,134,70,1437,143,0.58,104,75,1030,63,0.54,244,211,1080,124,0.52,419,380,1212,8,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,98,0.52,451,415,1199,15,0.54,333,280,1367
103,0.66,134,70,1437,52,0.5,100,100,1000,60,0.53,351,311,1195,39,0.53,457,399,1561,160,0.56,221,173,1136,123,0.5,100,100,1000,53,0.53,351,308,1225,138,0.52,393,369,1045,84,0.53,424,382,1116,72,0.5,100,100,1000
48,0.66,134,70,1437,61,0.5,100,100,1000,143,0.5,100,100,1000,67,0.55,247,202,1313,96,0.5,100,100,1000,70,0.5,100,100,1000,56,0.5,100,100,1000,51,0.5,100,100,1000,46,0.5,100,100,1000,130,0.5,100,100,1000
40,0.61,116,74,1225,32,0.58,110,80,1066,86,0.56,156,122,1098,106,0.53,457,399,1561,131,0.5,100,100,1000,117,0.5,100,100,1000,53,0.56,233,186,1219,71,0.56,175,137,1330,84,0.5,100,100,1000,82,0.5,100,100,1000
74,0.5,100,100,1000,83,0.53,306,273,1038,149,0.5,100,100,1000,86,0.5,100,100,1000,66,0.55,361,299,1656,124,0.56,231,184,1377,135,0.5,100,100,1000,159,0.53,263,234,1061,78,0.52,432,401,1007,156,0.5,100,100,1000
90,0.5,100,100,1000,48,0.57,149,112,1080,38,0.5,100,100,1000,149,0.54,246,208,1232,11,0.5,100,100,1000,44,0.5,100,100,1000,30,0.5,100,100,1000,140,0.5,100,100,1000,98,0.5,100,100,1000,130,0.52,295,267,970
61,0.5,100,100,1000,48,0.5,100,100,1000,28,0.58,174,127,1230,144,0.55,240,200,1192,49,0.52,419,380,1212,2,0.55,234,195,1312,108,0.55,197,161,1046,159,0.5,100,100,1000,95,0.5,100,100,1000,72,0.5,100,100,1000
117,0.61,116,74,1225,1,0.5,100,100,1000,143,0.5,100,100,1000,76,0.54,371,316,1575,2,0.5,100,100,1000,20,0.57,277,209,1373,150,0.5,100,100,1000,159,0.59,139,97,1092,13,0.55,280,233,1516,110,0.5,100,100,1000
37,0.5,100,100,1000,49,0.53,290,259,941,157,0.5,100,100,1000,47,0.5,100,100,1000,93,0.5,100,100,1000,160,0.5,100,100,1000,56,0.5,100,100,1000,51,0.5,100,100,1000,128,0.5,100,100,1000,130,0.54,172,146,1004
103,0.56,197,155,1054,44,0.5,100,100,1000,127,0.65,93,49,1309,144,0.55,222,182,982,123,0.5,100,100,1000,7,0.63,107,62,1136,10,0.6,102,68,1081,108,0.53,263,234,1061,5,0.5,100,100,1000,101,0.52,504,463,1003
117,0.5,100,100,1000,105,0.58,110,80,1066,62,0.5,100,100,1000,60,0.5,100,100,1000,66,0.5,100,100,1000,126,0.5,100,100,1000,54,0.5,100,100,1000,159,0.5,100,100,1000,84,0.5,100,100,1000,78,0.5,100,100,1000
124,0.5,100,100,1000,61,0.5,100,100,1000,47,0.5,100,100,1000,144,0.5,100,100,1000,153,0.55,172,140,1116,96,0.5,100,100,1000,53,0.58,132,96,1015,138,0.6,122,81,1110,84,0.5,100,100,1000,130,0.5,100,100,1000
105,0.5,100,100,1000,90,0.5,100,100,1000,45,0.5,100,100,1000,38,0.5,100,100,1000,24,0.5,100,100,1000,159,0.57,270,203,1555,135,0.5,100,100,1000,150,0.5,100,100,1000,72,0.5,100,100,1000,121,0.5,100,100,1000
1,0.5,100,100,1000,61,0.5,100,100,1000,104,0.5,100,100,1000,67,0.62,93,58,1012,2,0.5,100,100,1000,8,0.5,100,100,1000,135,0.5,100,100,1000,51,0.5,100,100,1000,83,0.5,100,100,1000,72,0.5,100,100,1000
49,0.53,320,285,1092,157,0.5,100,100,1000,76,0.5,100,100,1000,143,0.54,371,316,1575,20,0.57,277,209,1373,2,0.5,100,100,1000,9,0.5,100,100,1000,150,0.58,179,128,1282,130,0.54,333,280,1367,129,0.5,100,100,1000
92,0.5,100,100,1000,154,0.55,280,233,1516,149,0.5,100,100,1000,143,0.5,100,100,1000,126,0.5,100,100,1000,2,0.5,100,100,1000,135,0.5,100,100,1000,51,0.5,100,100,1000,98,0.54,333,280,1367,84,0.5,100,100,1000
61,0.5,100,100,1000,74,0.5,100,100,1000,29,0.5,100,100,1000,38,0.53,366,326,1033,96,0.5,100,100,1000,133,0.5,100,100,1000,26,0.54,242,208,1009,87,0.5,100,100,1000,112,0.5,100,100,1000,121,0.5,100,100,1000
49,0.5,100,100,1000,36,0.5,100,100,1000,39,0.53,273,239,1034,86,0.5,100,100,1000,21,0.5,100,100,1000,74,0.5,100,100,1000,9,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000
19,0.5,100,100,1000,44,0.5,100,100,1000,27,0.5,100,100,1000,47,0.56,167,133,1007,49,0.5,100,100,1000,21,0.5,100,100,1000,150,0.5,100,100,1000,135,0.5,100,100,1000,98,0.5,100,100,1000,130,0.5,100,100,1000
61,0.5,100,100,1000,19,0.5,100,100,1000,47,0.5,100,100,1000,67,0.57,168,126,1061,44,0.5,100,100,1000,89,0.5,100,100,1000,51,0.5,100,100,1000,10,0.5,100,100,1000,120,0.5,100,100,1000,135,0.5,100,100,1000
