TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,GoldBalanceTop,GoldBalanceJungle,GoldBalanceMid,GoldBalanceADC,GoldBalanceSupport,DamageBalanceTop,DamageBalanceJungle,DamageBalanceMid,DamageBalanceADC,DamageBalanceSupport
154,0.5,100,100,1000,117,0.62,154,96,1009,86,0.56,201,157,1076,136,0.5,100,100,1000,58,0.5,100,100,1000,70,0.5,100,100,1000,9,0.5,100,100,1000,51,0.57,231,177,1670,130,0.5,100,100,1000,98,0.5,100,100,1000,0,-40,0,0,0,0,0,0,0,0
148,0.52,416,380,1046,105,0.56,211,167,1234,76,0.52,303,279,1018,39,0.5,100,100,1000,49,0.54,180,153,1011,124,0.74,80,28,1106,51,0.5,100,100,1000,150,0.5,100,100,1000,81,0.5,100,100,1000,120,0.5,100,100,1000,-7419,-3335,-1540,-2046,-2210,-13811,-2882,-2971,1195,-3471
48,0.5,100,100,1000,19,0.5,100,100,1000,104,0.5,100,100,1000,14,0.54,244,211,1080,58,0.5,100,100,1000,66,0.5,100,100,1000,50,0.5,100,100,1000,71,0.54,205,175,1008,55,0.5,100,100,1000,82,0.5,100,100,1000,772,2171,594,924,877,4593,2334,1946,-893,3270
154,0.5,100,100,1000,117,0.5,100,100,1000,149,0.5,100,100,1000,144,0.5,100,100,1000,61,0.5,100,100,1000,124,0.5,100,100,1000,56,0.5,100,100,1000,159,0.5,100,100,1000,84,0.5,100,100,1000,68,0.5,100,100,1000,2478,2841,748,-1645,1246,20102,8426,14625,9918,3441
32,0.5,100,100,1000,38,0.5,100,100,1000,56,0.5,100,100,1000,39,0.53,273,239,1034,3,0.52,412,380,1067,124,0.5,100,100,1000,26,0.5,100,100,1000,138,0.5,100,100,1000,110,0.5,100,100,1000,78,0.5,100,100,1000,5308,6120,-792,1909,1229,4212,9316,-8092,-651,9101
48,0.5,100,100,1000,38,0.5,100,100,1000,149,0.5,100,100,1000,67,0.5,100,100,1000,142,0.5,100,100,1000,2,0.5,100,100,1000,108,0.5,100,100,1000,110,0.59,111,78,1098,84,0.5,100,100,1000,82,0.55,187,153,1090,4525,6692,4293,-3215,-406,1397,6635,14442,-19305,-3702
112,0.5,100,100,1000,103,0.5,100,100,1000,39,0.5,100,100,1000,67,0.5,100,100,1000,27,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,56,0.5,100,100,1000,55,0.5,100,100,1000,82,0.53,216,192,1005,1148,5237,1440,74,19,-886,5793,3347,-4705,3327
106,0.5,100,100,1000,49,0.62,130,79,1011,38,0.5,100,100,1000,144,0.5,100,100,1000,131,0.5,100,100,1000,2,0.54,388,334,1035,54,0.5,100,100,1000,51,0.5,100,100,1000,101,0.5,100,100,1000,5,0.5,100,100,1000,1209,1175,3126,3315,2065,639,1710,3161,6380,1791
43,0.5,100,100,1000,36,0.5,100,100,1000,144,0.5,100,100,1000,152,0.54,161,135,1049,151,0.5,100,100,1000,27,0.5,100,100,1000,150,0.54,217,183,1043,135,0.5,100,100,1000,78,0.5,100,100,1000,98,0.5,100,100,1000,164,-5320,-147,-5106,-1912,9557,-13712,7536,-4078,-1178
48,0.56,177,138,1019,93,0.5,100,100,1000,86,0.5,100,100,1000,143,0.5,100,100,1000,123,0.57,221,168,1802,2,0.5,100,100,1000,150,0.5,100,100,1000,118,0.65,148,81,1179,84,0.5,100,100,1000,130,0.5,100,100,1000,1919,2940,1897,5980,975,-1888,3172,3626,7881,1287
148,0.52,416,380,1046,80,0.58,139,102,1004,63,0.53,276,241,1102,39,0.53,457,399,1561,162,0.5,100,100,1000,116,0.52,347,314,1078,150,0.6,84,57,1192,21,0.56,233,186,1219,98,0.52,295,267,970,110,0.6,122,80,1013,2581,-3261,3166,2466,-3452,10826,-7923,23404,13616,-12573
35,0.56,182,144,1149,105,0.5,100,100,1000,47,0.5,100,100,1000,143,0.54,371,316,1575,123,0.55,203,169,1002,2,0.5,100,100,1000,118,0.6,119,80,1010,159,0.5,100,100,1000,101,0.54,261,221,1017,98,0.55,282,228,1597,-1729,-1605,244,-4447,-2045,-2781,-3370,-6826,-7717,-1423
52,0.57,239,179,1522,4,0.53,269,235,1091,67,0.5,100,100,1000,63,0.54,244,211,1080,162,0.5,100,100,1000,124,0.54,174,149,1002,150,0.5,100,100,1000,10,0.5,100,100,1000,110,0.5,100,100,1000,95,0.5,100,100,1000,5142,568,4565,-807,1439,-136,-5652,9774,364,11496
48,0.56,233,184,1370,52,0.5,100,100,1000,67,0.55,247,202,1313,88,0.53,442,397,1193,8,0.5,100,100,1000,91,0.6,201,132,1639,150,0.53,349,314,1194,159,0.5,100,100,1000,121,0.5,100,100,1000,72,0.5,100,100,1000,2083,2604,-3479,-5146,-1214,4919,1311,-5748,-20218,-3213
37,0.5,100,100,1000,106,0.56,177,138,1019,86,0.56,156,122,1098,47,0.58,119,87,1042,131,0.5,100,100,1000,162,0.5,100,100,1000,138,0.6,122,81,1110,159,0.58,271,196,1868,120,0.5,100,100,1000,156,0.5,100,100,1000,525,2397,3782,-474,3489,-3595,3095,5366,-6508,3700
38,0.5,100,100,1000,21,0.6,101,66,1076,60,0.5,100,100,1000,39,0.5,100,100,1000,58,0.5,100,100,1000,153,0.55,172,140,1116,54,0.5,100,100,1000,51,0.5,100,100,1000,95,0.54,172,146,1004,130,0.5,100,100,1000,-1136,-3670,-4689,-1099,-1137,-1800,-1248,-3713,-1656,-1519
38,0.5,100,100,1000,61,0.5,100,100,1000,41,0.5,100,100,1000,149,0.5,100,100,1000,106,0.53,457,399,1561,123,0.5,100,100,1000,159,0.59,120,85,1053,51,0.5,100,100,1000,156,0.58,127,92,1040,98,0.5,100,100,1000,-141,2246,2094,3203,2202,-8568,3273,11783,9667,2744
129,0.5,100,100,1000,38,0.6,133,90,1197,88,0.54,328,280,1377,149,0.55,222,182,982,2,0.56,175,137,1330,123,0.5,100,100,1000,9,0.52,393,369,1045,51,0.53,406,363,1246,84,0.56,234,181,1035,130,0.54,353,296,1258,510,-3393,2824,5967,1522,12138,-601,21542,31014,5372
90,0.5,100,100,1000,105,0.5,100,100,1000,63,0.5,100,100,1000,69,0.5,100,100,1000,2,0.53,368,327,1068,126,0.5,100,100,1000,56,0.5,100,100,1000,51,0.52,401,367,1045,101,0.5,100,100,1000,17,0.5,100,100,1000,2375,3921,2973,2068,1754,2848,3378,3013,3572,1243
49,0.59,123,84,1129,139,0.5,100,100,1000,147,0.5,100,100,1000,136,0.5,100,100,1000,2,0.57,165,127,1079,111,0.59,120,85,1053,51,0.5,100,100,1000,159,0.5,100,100,1000,78,0.5,100,100,1000,68,0.52,504,463,1003,3541,3387,846,713,560,3661,4737,1155,-652,825
3,0.5,100,100,1000,153,0.5,100,100,1000,62,0.5,100,100,1000,41,0.5,100,100,1000,8,0.5,100,100,1000,44,0.55,172,140,1116,53,0.5,100,100,1000,50,0.5,100,100,1000,78,0.5,100,100,1000,46,0.5,100,100,1000,-4685,-637,-4785,-1352,-1517,-14104,1081,-5633,948,1265
48,0.56,177,138,1019,32,0.5,100,100,1000,149,0.56,175,137,1330,144,0.55,247,202,1313,141,0.5,100,100,1000,57,0.5,100,100,1000,30,0.5,100,100,1000,150,0.58,271,196,1868,120,0.5,100,100,1000,98,0.54,210,179,1109,-9264,772,1582,-2342,1158,-9747,12604,6824,14740,4788
93,0.5,100,100,1000,74,0.57,239,179,1522,41,0.53,434,379,1542,38,0.54,371,316,1575,91,0.52,412,380,1067,49,0.5,100,100,1000,51,0.57,148,112,1020,135,0.5,100,100,1000,120,0.5,100,100,1000,78,0.5,100,100,1000,-7768,327,-2864,2124,572,-10409,-1943,-11113,85,2344
106,0.5,100,100,1000,93,0.5,100,100,1000,62,0.5,100,100,1000,86,0.5,100,100,1000,133,0.5,100,100,1000,131,0.5,100,100,1000,159,0.5,100,100,1000,138,0.55,180,146,986,130,0.5,100,100,1000,121,0.5,100,100,1000,658,-1537,1502,-4011,-689,1725,-1621,250,-15702,2461
48,0.5,100,100,1000,74,0.5,100,100,1000,86,0.5,100,100,1000,67,0.5,100,100,1000,96,0.5,100,100,1000,126,0.54,285,240,1355,108,0.5,100,100,1000,138,0.5,100,100,1000,101,0.52,504,463,1003,46,0.5,100,100,1000,183,-69,-5045,-285,-1553,-3976,1183,-9626,3498,450
44,0.57,194,148,1187,48,0.57,149,112,1080,47,0.53,306,273,1038,39,0.54,244,211,1080,66,0.5,100,100,1000,2,0.57,277,209,1373,51,0.58,179,128,1282,124,0.5,100,100,1000,110,0.5,100,100,1000,78,0.53,382,345,1223,-2827,-1260,-2092,-1825,-937,-4071,-1279,-549,-4030,300
114,0.5,100,100,1000,117,0.5,100,100,1000,143,0.5,100,100,1000,38,0.5,100,100,1000,133,0.5,100,100,1000,33,0.5,100,100,1000,65,0.6,122,81,1110,150,0.5,100,100,1000,72,0.5,100,100,1000,98,0.5,100,100,1000,-1309,1007,-6295,834,-1388,-1318,6639,-27839,16029,-1926
139,0.66,134,70,1437,32,0.54,274,232,1101,149,0.5,100,100,1000,62,0.54,270,234,1229,116,0.5,100,100,1000,20,0.52,412,380,1067,51,0.5,100,100,1000,53,0.53,351,308,1225,15,0.54,333,280,1367,157,0.5,100,100,1000,32,1483,-389,4474,759,13237,1715,-10175,14381,2678
49,0.56,211,167,1234,48,0.5,100,100,1000,77,0.5,100,100,1000,86,0.5,100,100,1000,34,0.55,234,195,1312,30,0.53,331,291,1053,138,0.55,197,161,1046,111,0.57,270,203,1555,163,0.5,100,100,1000,8,0.55,187,153,1090,-2115,-2898,-2433,-2534,-955,-1651,-4937,-5063,-1478,-114
23,0.5,100,100,1000,61,0.5,100,100,1000,67,0.5,100,100,1000,47,0.5,100,100,1000,134,0.55,191,154,1003,123,0.5,100,100,1000,53,0.5,100,100,1000,135,0.5,100,100,1000,95,0.5,100,100,1000,102,0.69,82,36,1033,3,-6211,-4423,-1957,-3609,300,-8685,-12628,-11363,-3369
124,0.5,100,100,1000,61,0.56,183,144,1223,136,0.5,100,100,1000,67,0.56,201,157,1076,43,0.5,100,100,1000,66,0.5,100,100,1000,51,0.5,100,100,1000,150,0.5,100,100,1000,130,0.5,100,100,1000,95,0.58,127,92,1040,-5702,-3283,-1660,-3447,-4072,-19151,-2054,-6835,1952,-11382
23,0.5,100,100,1000,146,0.6,179,118,1239,39,0.5,100,100,1000,144,0.5,100,100,1000,74,0.5,100,100,1000,116,0.5,100,100,1000,160,0.5,100,100,1000,53,0.5,100,100,1000,125,0.5,100,100,1000,110,0.5,100,100,1000,-1797,3710,-2525,-4695,-4060,-14837,13240,-6350,7423,-16185
117,0.5,100,100,1000,148,0.52,416,380,1046,63,0.5,100,100,1000,144,0.55,222,182,982,12,0.54,262,225,1118,142,0.5,100,100,1000,30,0.57,270,203,1555,150,0.6,102,68,1081,94,0.5,100,100,1000,98,0.54,333,280,1367,-4646,-571,-605,-4772,-2550,-4921,-1569,1302,-8974,-2927
105,0.5,100,100,1000,74,0.53,290,259,941,144,0.56,315,250,1059,89,0.5,100,100,1000,107,0.5,100,100,1000,162,0.54,285,240,1355,51,0.5,100,100,1000,30,0.54,205,175,1008,130,0.5,100,100,1000,110,0.5,100,100,1000,-921,492,-4152,-4313,-4540,-6014,7445,-14975,-7530,-10449
40,0.5,100,100,1000,19,0.5,100,100,1000,89,0.5,100,100,1000,27,0.5,100,100,1000,158,0.5,100,100,1000,21,0.5,100,100,1000,87,0.54,246,208,1232,51,0.5,100,100,1000,109,0.5,100,100,1000,78,0.5,100,100,1000,-5566,-4895,1907,2929,321,-1110,-11942,18509,5339,12229
38,0.5,100,100,1000,32,0.5,100,100,1000,104,0.5,100,100,1000,39,0.5,100,100,1000,93,0.5,100,100,1000,158,0.5,100,100,1000,138,0.5,100,100,1000,56,0.5,100,100,1000,110,0.5,100,100,1000,84,0.58,200,143,1341,-2171,-3939,-1280,-3392,1338,2982,-5710,-3741,-14491,5790
44,0.5,100,100,1000,154,0.5,100,100,1000,147,0.52,504,463,1003,38,0.57,168,126,1061,96,0.5,100,100,1000,74,0.5,100,100,1000,118,0.5,100,100,1000,71,0.5,100,100,1000,141,0.5,100,100,1000,82,0.5,100,100,1000,1827,-3745,-312,-7780,-486,1253,-16155,4491,-24300,16680
44,0.52,328,297,1083,158,0.5,100,100,1000,62,0.5,100,100,1000,67,0.54,214,184,999,2,0.5,100,100,1000,8,0.5,100,100,1000,26,0.5,100,100,1000,56,0.5,100,100,1000,84,0.5,100,100,1000,110,0.5,100,100,1000,1879,-853,-1779,-1076,-1800,-268,2527,-3223,-5113,-5428
1,0.5,100,100,1000,93,0.5,100,100,1000,41,0.53,434,379,1542,77,0.56,198,157,1324,161,0.56,179,141,1159,145,0.55,296,241,1195,10,0.55,445,371,1847,150,0.5,100,100,1000,121,0.5,100,100,1000,98,0.54,210,179,1109,2387,7130,-206,541,1492,-4690,10880,-14010,-1463,-379
61,0.59,123,84,1129,105,0.56,211,167,1234,41,0.5,100,100,1000,144,0.55,240,200,1192,8,0.5,100,100,1000,142,0.5,100,100,1000,51,0.5,100,100,1000,135,0.52,456,414,1107,161,0.55,187,153,1090,98,0.55,226,185,1099,-2659,-3065,-4085,-3588,-2312,-712,-4666,-468,-4661,-1762
74,0.5,100,100,1000,21,0.6,122,81,1110,149,0.5,100,100,1000,144,0.5,100,100,1000,66,0.5,100,100,1000,70,0.5,100,100,1000,54,0.5,100,100,1000,138,0.5,100,100,1000,128,0.5,100,100,1000,102,0.5,100,100,1000,1333,4315,2040,2849,1924,261,11670,1996,6516,-1758
52,0.5,100,100,1000,154,0.5,100,100,1000,109,0.5,100,100,1000,38,0.56,190,150,1043,123,0.5,100,100,1000,139,0.5,100,100,1000,159,0.5,100,100,1000,54,0.5,100,100,1000,93,0.5,100,100,1000,10,0.5,100,100,1000,-166,-2017,-5505,-5456,-854,-6689,-19526,-9632,-7515,-989
76,0.5,100,100,1000,116,0.5,100,100,1000,104,0.5,100,100,1000,41,0.5,100,100,1000,2,0.53,251,221,953,162,0.5,100,100,1000,9,0.5,100,100,1000,53,0.57,207,159,1209,95,0.5,100,100,1000,84,0.5,100,100,1000,-3171,-1065,-4647,-566,2520,-6104,-3043,-16609,-2098,-102
90,0.5,100,100,1000,44,0.5,100,100,1000,67,0.52,400,364,1111,60,0.54,369,317,1010,70,0.5,100,100,1000,162,0.5,100,100,1000,9,0.55,156,129,1013,51,0.5,100,100,1000,130,0.5,100,100,1000,17,0.5,100,100,1000,1788,3655,551,2629,1216,872,4198,1051,3085,1448
105,0.5,100,100,1000,35,0.5,100,100,1000,149,0.53,276,241,1102,67,0.52,400,364,1111,2,0.5,100,100,1000,11,0.5,100,100,1000,51,0.52,401,367,1045,159,0.5,100,100,1000,141,0.5,100,100,1000,72,0.5,100,100,1000,-561,2018,5035,3853,2796,-3359,8444,8605,3283,15728
38,0.5,100,100,1000,48,0.5,100,100,1000,39,0.5,100,100,1000,144,0.5,100,100,1000,70,0.5,100,100,1000,2,0.5,100,100,1000,53,0.5,100,100,1000,9,0.55,296,241,1195,163,0.5,100,100,1000,84,0.5,100,100,1000,-1507,-1438,-6653,-362,-652,5054,4063,-23964,-1221,5951
25,0.5,100,100,1000,136,0.5,100,100,1000,63,0.5,100,100,1000,157,0.5,100,100,1000,116,0.5,100,100,1000,93,0.5,100,100,1000,118,0.5,100,100,1000,138,0.56,139,110,1143,55,0.5,100,100,1000,10,0.5,100,100,1000,2623,5887,484,3436,2265,6984,9943,-3696,10320,-489
48,0.57,149,112,1080,52,0.5,100,100,1000,60,0.5,100,100,1000,86,0.5,100,100,1000,145,0.5,100,100,1000,131,0.56,258,203,1480,159,0.5,100,100,1000,138,0.5,100,100,1000,72,0.5,100,100,1000,78,0.53,382,345,1223,-1319,-2964,-1658,-2600,-926,2239,-10682,6567,-5418,-57
117,0.5,100,100,1000,61,0.53,269,235,1091,89,0.5,100,100,1000,38,0.5,100,100,1000,2,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,72,0.5,100,100,1000,84,0.5,100,100,1000,-2597,3336,-1187,5126,1576,-19238,-3719,-213,21337,-485
112,0.5,100,100,1000,92,0.62,98,61,1018,86,0.5,100,100,1000,69,0.5,100,100,1000,138,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,26,0.5,100,100,1000,15,0.5,100,100,1000,110,0.5,100,100,1000,-3246,-3311,-3994,-778,-2910,2540,-8624,-8530,-1265,-6472
61,0.5,100,100,1000,8,0.5,100,100,1000,47,0.52,401,367,1045,67,0.53,302,263,1093,20,0.55,234,195,1312,66,0.5,100,100,1000,51,0.5,100,100,1000,53,0.55,240,197,1231,130,0.54,261,226,1003,95,0.58,127,92,1040,-254,-5497,-1587,-3756,-5808,-6482,-12382,-7320,-2012,-8692
19,0.53,306,273,1038,23,0.58,205,149,1335,24,0.54,214,184,999,67,0.51,437,413,1074,153,0.55,172,140,1116,162,0.54,285,240,1355,150,0.5,100,100,1000,159,0.55,229,185,1290,72,0.5,100,100,1000,120,0.54,210,179,1109,-3976,-3683,-2346,-2210,-1497,-4782,-4085,-7893,4806,1977
114,0.5,100,100,1000,116,0.5,100,100,1000,96,0.54,250,213,1320,60,0.5,100,100,1000,151,0.5,100,100,1000,142,0.5,100,100,1000,108,0.5,100,100,1000,159,0.59,120,85,1053,84,0.5,100,100,1000,156,0.5,100,100,1000,886,9966,5471,-4436,-422,-19787,29556,15689,-12118,-3812
52,0.5,100,100,1000,64,0.5,100,100,1000,47,0.5,100,100,1000,127,0.65,93,49,1309,38,0.55,234,195,1312,8,0.5,100,100,1000,9,0.5,100,100,1000,140,0.5,100,100,1000,130,0.5,100,100,1000,95,0.5,100,100,1000,-7332,-3124,2670,1835,-3178,-8318,-3471,5591,9262,-2313
105,0.5,100,100,1000,49,0.56,211,167,1234,143,0.5,100,100,1000,136,0.5,100,100,1000,57,0.53,351,311,1195,27,0.5,100,100,1000,51,0.55,184,150,1050,159,0.5,100,100,1000,72,0.5,100,100,1000,84,0.5,100,100,1000,922,1617,-1063,6331,2360,931,4479,-783,8881,1168
49,0.57,277,209,1373,154,0.59,103,71,1026,38,0.58,174,127,1230,109,0.54,371,316,1575,153,0.55,361,299,1656,3,0.52,419,380,1212,51,0.54,256,217,1026,159,0.6,102,68,1081,130,0.54,233,196,1147,72,0.5,100,100,1000,837,-675,-1580,5028,1724,12233,10246,-3030,11895,2957
21,0.5,100,100,1000,49,0.53,290,259,941,56,0.5,100,100,1000,38,0.5,100,100,1000,44,0.5,100,100,1000,2,0.54,325,274,1299,51,0.55,296,241,1195,9,0.5,100,100,1000,98,0.58,200,143,1341,102,0.55,305,252,1424,-544,-866,2564,2795,1786,-10497,4373,-2038,3259,-146
74,0.55,222,182,982,105,0.5,100,100,1000,104,0.5,100,100,1000,28,0.53,291,261,1003,106,0.5,100,100,1000,133,0.5,100,100,1000,150,0.5,100,100,1000,18,0.5,100,100,1000,110,0.5,100,100,1000,8,0.5,100,100,1000,-3420,1026,-576,-4339,-546,-2366,-1238,6207,-2021,2094
104,0.5,100,100,1000,105,0.54,192,162,1060,136,0.5,100,100,1000,149,0.5,100,100,1000,124,0.5,100,100,1000,2,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,130,0.5,100,100,1000,55,0.54,261,221,1017,-4547,439,-1360,3963,-1998,-3395,4458,-7259,-7014,-8719
112,0.5,100,100,1000,133,0.5,100,100,1000,31,0.5,100,100,1000,67,0.52,401,367,1045,142,0.5,100,100,1000,124,0.5,100,100,1000,79,0.5,100,100,1000,30,0.5,100,100,1000,110,0.5,100,100,1000,66,0.5,100,100,1000,-6987,-1707,-3560,712,1586,-10765,3595,-5563,2265,4198
36,0.5,100,100,1000,23,0.5,100,100,1000,63,0.5,100,100,1000,144,0.5,100,100,1000,162,0.5,100,100,1000,3,0.5,100,100,1000,53,0.5,100,100,1000,138,0.56,233,186,1219,78,0.5,100,100,1000,130,0.5,100,100,1000,2146,-530,-1394,-4309,763,5133,7302,12559,-3350,-716
117,0.54,192,162,1060,80,0.53,306,273,1038,47,0.5,100,100,1000,60,0.5,100,100,1000,162,0.5,100,100,1000,158,0.5,100,100,1000,53,0.5,100,100,1000,18,0.5,100,100,1000,110,0.5,100,100,1000,55,0.54,333,280,1367,45,-1698,-2190,3739,4117,-11811,-5191,4146,258,5543
37,0.5,100,100,1000,49,0.62,147,90,1014,157,0.5,100,100,1000,47,0.52,303,279,1018,91,0.5,100,100,1000,34,0.5,100,100,1000,26,0.5,100,100,1000,138,0.5,100,100,1000,81,0.5,100,100,1000,130,0.5,100,100,1000,-1354,-6079,-1641,-744,-175,-3556,-11739,1170,-3225,154
32,0.5,100,100,1000,103,0.5,100,100,1000,24,0.5,100,100,1000,62,0.5,100,100,1000,154,0.55,172,140,1116,70,0.5,100,100,1000,131,0.5,100,100,1000,54,0.5,100,100,1000,10,0.5,100,100,1000,128,0.5,100,100,1000,-1333,-2802,-1320,-6408,-2683,2679,-1708,446,-5499,-485
48,0.62,147,90,1014,61,0.58,205,149,1335,60,0.5,100,100,1000,67,0.5,100,100,1000,56,0.5,100,100,1000,8,0.5,100,100,1000,54,0.5,100,100,1000,131,0.5,100,100,1000,5,0.5,100,100,1000,15,0.5,100,100,1000,-1014,5228,-2088,3165,-481,-18674,9659,6896,-3958,-968
129,0.5,100,100,1000,38,0.56,312,245,1558,41,0.57,153,116,1005,144,0.5,100,100,1000,34,0.54,180,153,1011,2,0.5,100,100,1000,79,0.5,100,100,1000,71,0.55,240,197,1231,98,0.5,100,100,1000,82,0.5,100,100,1000,1872,422,-986,1723,-191,7378,-27,-4185,-3,-1035
61,0.5,100,100,1000,103,0.5,100,100,1000,38,0.5,100,100,1000,144,0.5,100,100,1000,96,0.5,100,100,1000,66,0.5,100,100,1000,118,0.6,84,57,1192,53,0.5,100,100,1000,95,0.5,100,100,1000,76,0.53,334,299,942,594,840,-4041,-898,-1491,14490,15736,-15030,-4335,-5322
48,0.57,149,112,1080,35,0.5,100,100,1000,63,0.5,100,100,1000,62,0.5,100,100,1000,106,0.5,100,100,1000,8,0.5,100,100,1000,111,0.53,334,299,942,131,0.58,124,88,1157,110,0.5,100,100,1000,121,0.5,100,100,1000,-5181,4832,1636,-7695,2614,-7947,10634,14553,-21006,9371
90,0.61,110,69,1145,52,0.61,117,74,1291,39,0.5,100,100,1000,143,0.56,175,137,1330,7,0.63,107,62,1136,2,0.55,234,195,1312,159,0.58,212,152,1389,51,0.56,221,173,1136,72,0.56,234,181,1035,110,0.5,100,100,1000,1154,-3283,-2667,-1502,-1208,-2957,-3572,-2768,-1149,-2622
66,0.6,179,118,1239,38,0.5,100,100,1000,143,0.5,100,100,1000,104,0.59,193,133,1010,158,0.5,100,100,1000,96,0.5,100,100,1000,71,0.57,162,124,1206,9,0.54,325,280,1316,82,0.5,100,100,1000,5,0.54,284,240,1275,159,-5368,-3040,842,-290,4716,-3973,-4991,385,-1563
74,0.5,100,100,1000,43,0.5,100,100,1000,86,0.5,100,100,1000,29,0.5,100,100,1000,103,0.5,100,100,1000,93,0.5,100,100,1000,18,0.58,127,93,1034,140,0.5,100,100,1000,15,0.5,100,100,1000,78,0.5,100,100,1000,1068,4085,2959,6040,1615,-1638,11515,5859,9300,3762
105,0.5,100,100,1000,116,0.52,347,314,1078,39,0.66,134,70,1437,14,0.51,437,413,1074,145,0.63,107,62,1136,109,0.55,280,233,1516,150,0.53,458,410,1145,51,0.58,212,152,1389,15,0.54,233,196,1147,130,0.56,185,148,1161,-906,-2214,-3045,-3552,-1072,-1790,-4414,-3549,-2487,-653
103,0.5,100,100,1000,8,0.5,100,100,1000,39,0.5,100,100,1000,144,0.59,76,53,987,111,0.54,274,232,1101,162,0.5,100,100,1000,159,0.5,100,100,1000,9,0.55,240,197,1231,95,0.52,504,463,1003,130,0.5,100,100,1000,5556,-2719,-290,-8872,2172,2389,-6612,-3626,-41213,2502
106,0.5,100,100,1000,74,0.5,100,100,1000,63,0.5,100,100,1000,39,0.54,372,317,1471,145,0.5,100,100,1000,162,0.5,100,100,1000,9,0.5,100,100,1000,51,0.5,100,100,1000,84,0.5,100,100,1000,130,0.55,153,123,1013,5168,-1233,2675,-1151,-846,32661,1731,27219,-10821,-2944
76,0.54,261,224,1008,74,0.5,100,100,1000,47,0.5,100,100,1000,24,0.5,100,100,1000,44,0.5,100,100,1000,27,0.5,100,100,1000,138,0.5,100,100,1000,87,0.5,100,100,1000,98,0.5,100,100,1000,68,0.5,100,100,1000,7447,-1184,1873,-1439,112,23403,-21906,4136,-8747,1387
38,0.5,100,100,1000,105,0.56,211,167,1234,149,0.5,100,100,1000,86,0.5,100,100,1000,66,0.5,100,100,1000,93,0.5,100,100,1000,159,0.52,456,414,1107,131,0.5,100,100,1000,98,0.53,347,311,1039,95,0.5,100,100,1000,-2566,-6430,138,-2051,-878,-759,-21015,81,-1218,302
129,0.5,100,100,1000,105,0.64,136,75,1434,14,0.54,250,213,1320,67,0.53,302,263,1093,123,0.5,100,100,1000,57,0.5,100,100,1000,159,0.53,349,314,1194,53,0.5,100,100,1000,130,0.54,284,240,1275,15,0.54,333,280,1367,711,6310,2436,2918,1221,712,7589,10249,1117,-3344
103,0.56,175,137,1330,74,0.58,167,119,1099,86,0.5,100,100,1000,41,0.53,434,379,1542,154,0.54,372,317,1471,7,0.63,107,62,1136,150,0.55,445,371,1847,54,0.5,100,100,1000,102,0.5,100,100,1000,98,0.6,102,68,1081,1264,637,526,-8401,-1314,-4044,19981,-5411,-22738,3057
38,0.5,100,100,1000,93,0.5,100,100,1000,67,0.53,276,241,1102,86,0.5,100,100,1000,96,0.5,100,100,1000,44,0.53,423,379,1064,150,0.59,120,85,1053,30,0.5,100,100,1000,13,0.5,100,100,1000,98,0.55,226,185,1099,1929,-2067,1609,4492,2551,3505,-8187,7965,8882,2143
61,0.54,259,219,1058,133,0.66,134,70,1437,143,0.5,100,100,1000,109,0.5,100,100,1000,124,0.65,148,81,1179,3,0.74,80,28,1106,51,0.5,100,100,1000,9,0.59,111,78,1098,95,0.5,100,100,1000,130,0.56,185,148,1161,1093,-2900,-5032,-3088,-1858,22356,-5456,1566,42,-3788
61,0.5,100,100,1000,25,0.5,100,100,1000,136,0.5,100,100,1000,39,0.5,100,100,1000,131,0.58,127,93,1034,91,0.5,100,100,1000,30,0.52,393,369,1045,108,0.57,270,203,1555,15,0.54,333,280,1367,68,0.5,100,100,1000,5473,-1582,2824,5969,1906,11459,3755,-8045,23086,4102
